100 4950
36 44 5258819
36 48 8843858
36 57 7493544
36 58 7229022
36 59 11289045
36 60 1097875
36 61 10791786
36 62 11774339
36 63 3291978
36 64 7969768
36 65 9389595
36 67 178133
36 68 10794260
36 72 9378298
36 74 2856533
36 77 1678361
36 78 10815739
36 79 6536597
36 80 4624917
36 81 3024170
36 85 4984278
36 86 8120740
36 87 6742868
36 88 5664363
36 90 3572093
36 92 5594058
36 94 4141893
36 95 6475030
36 96 3192643
37 0 2841261
37 3 555074
37 4 2714998
37 6 9509093
37 10 1845426
37 11 8839620
37 13 7977423
37 14 849749
37 15 2893096
37 19 8879561
37 20 10481032
37 21 8286718
37 26 8969349
37 28 251516
37 29 5585797
37 31 6101207
37 32 11637313
37 34 345171
37 38 7314674
37 40 764690
37 43 6394961
37 46 6469372
37 49 3974513
37 51 5169707
37 53 11115578
37 55 6147460
37 56 4951601
37 58 8702446
37 62 3598929
37 67 5929888
37 71 6655057
37 72 1489094
37 77 2690245
37 79 4816369
37 81 77776
37 84 2491767
37 85 11392239
37 88 3652839
37 89 7051098
37 93 9309592
37 96 4900274
37 98 78012
37 99 4754832
38 1 6681227
38 2 9578874
38 3 763064
38 4 875210
38 5 1609075
38 6 9931565
38 8 4535078
38 10 2580186
38 11 1528807
38 16 6897542
38 18 3102452
38 22 10981374
38 23 56946
38 24 6458576
38 25 7191876
38 31 4696878
38 32 2194599
38 34 9961479
38 36 272320
38 37 6885554
38 39 11128
38 40 4709800
38 42 10664971
38 43 11904993
38 46 12042748
38 47 7551510
38 48 4900035
38 49 10563806
38 51 11370603
38 52 9099215
38 55 11541047
38 56 572648
38 59 2884451
38 62 2180393
38 65 3485707
38 66 10829948
38 68 3118623
38 69 8466903
38 70 11914043
38 72 1716872
38 75 6495273
38 76 230387
38 78 5544180
38 79 7657810
38 80 4374183
38 83 124633
38 84 6598587
38 87 11856902
38 88 5397408
38 90 10216938
38 91 7265708
38 93 12045500
38 94 10835904
38 97 4382031
38 99 10787051
39 0 2861381
39 1 4528242
39 2 7509008
39 3 10573187
39 5 6306163
39 6 192058
39 7 844118
39 9 11822355
39 10 8202714
39 12 319813
39 13 8496258
39 16 4590867
39 19 3232872
39 21 6263342
39 23 1404428
39 24 3741752
39 29 4580882
39 30 5524487
39 34 9261756
39 36 5133454
39 38 11461340
39 40 5576575
39 43 9825880
39 44 2439361
39 45 2993470
39 48 9933607
39 50 3727412
39 51 6905339
39 53 1006100
39 55 11047406
39 56 10105066
39 58 9164146
39 59 3037066
39 62 2426643
39 65 10739517
39 66 8749844
39 74 943947
39 83 11732639
39 84 8627756
39 86 2699485
39 87 717129
39 88 10586307
39 92 2967899
39 93 5455373
39 95 4131202
39 96 276523
39 97 1910586
39 98 6124075
39 99 9446873
40 0 9870803
40 2 5503461
40 3 5236579
40 4 7291096
40 5 11707135
40 6 6773746
40 10 7064864
40 11 6264802
40 12 9793811
40 15 763246
40 16 1568244
40 18 6701957
40 19 5498934
40 22 229938
40 27 13472
40 32 1501554
40 35 5195067
40 38 7669152
40 41 2504178
40 44 1084728
40 46 3724686
40 47 3195566
40 48 554431
40 49 2272833
40 52 6961769
40 54 3871818
40 55 8099824
40 57 11774829
40 58 11648110
40 60 12153233
40 61 8082025
40 62 10678305
40 65 11067104
40 66 5666304
40 67 2573844
40 69 4695357
40 70 5524432
40 71 1082592
40 72 7263770
40 73 6546039
40 75 7992216
40 76 10906689
40 79 1330366
40 80 2010178
40 81 996135
40 83 2280884
40 84 12153303
40 85 1251045
40 87 3416964
40 88 11538184
40 90 11590402
40 91 1109965
40 92 1467336
40 94 6484496
40 96 5682142
40 97 2913176
40 99 3868280
41 2 5618020
41 5 6780999
41 6 11108409
41 8 10082104
41 9 9292935
41 10 8772654
41 13 9116868
41 15 5554274
41 16 9865484
41 18 6004587
41 20 2633339
41 21 5371116
41 23 9841563
41 25 1453493
41 27 10474348
41 30 1681600
41 32 7806820
41 33 1716216
41 36 5566248
41 38 9412282
41 42 8293025
41 44 7100242
41 45 5770067
41 46 11909475
41 48 11033940
41 49 2271453
41 54 6552407
41 55 8762337
41 56 1612035
41 57 7934931
41 60 11674841
41 63 1146147
41 64 1491863
41 66 4215841
41 67 7427463
41 69 502608
41 70 6477011
41 74 9028410
41 76 9202389
41 78 8641234
41 81 6011466
41 82 6000638
41 83 9356853
41 85 1164020
41 88 1561185
41 89 1049021
41 93 6800826
41 94 7350297
41 96 10377624
42 0 7344194
42 1 11907205
42 5 4633849
42 9 12103217
42 11 2856298
42 12 6326862
42 13 7941418
42 14 413945
42 16 961597
42 17 146180
42 18 4039017
42 19 10075535
42 25 1619081
42 27 8619137
42 29 5087539
42 30 2796566
42 31 3094646
42 36 8203435
42 37 8674478
42 41 79292
42 44 1688468
42 48 10718977
42 49 6091236
42 51 8640506
42 53 1709754
42 54 2318683
42 55 8631193
42 56 9485717
42 57 11221492
42 58 937365
42 60 1345359
42 61 11137123
42 64 2751340
42 70 10542619
42 72 10790025
42 74 11638612
42 75 4492400
42 76 11373068
42 77 9254267
42 80 9346193
42 81 11494248
42 83 6826468
42 84 3149816
42 86 3931793
42 88 5966988
42 89 5879601
42 91 1012099
42 92 5468148
42 95 7589716
42 99 9224495
43 2 5835335
43 5 4954457
43 6 1587759
43 10 10669893
43 13 329564
43 15 5216410
43 16 2957728
43 17 4422310
43 18 7776007
43 20 8269917
43 21 6638970
43 22 2052064
43 23 7751437
43 24 4175244
43 25 8206164
43 26 6497742
43 27 5950313
43 30 3508055
43 34 8384689
43 37 2866612
43 40 8001437
43 44 11223754
43 45 6989395
43 46 10910636
43 47 6906499
43 48 910399
43 49 2358149
43 50 4556181
43 51 10287830
43 52 3312609
43 55 1328591
43 61 8130540
43 62 9900295
43 63 3595587
43 65 11783872
43 66 10294851
43 69 7743122
43 70 3717407
43 72 12095671
43 75 2135766
43 76 6931674
43 77 780459
43 78 4779794
43 79 7002458
43 80 8064835
43 82 12216801
43 85 6915863
43 87 9941455
43 89 10043556
43 91 1281707
43 92 7055217
43 96 1932486
43 97 1755818
43 98 6885571
43 99 9259889
44 1 1163453
44 2 863157
44 3 6104123
44 6 11893053
44 7 12168365
44 10 9305881
44 12 6184416
44 14 9664735
44 19 3723843
44 20 10437926
44 21 3753938
44 22 2578032
44 24 11064617
44 25 9241908
44 29 632899
44 31 8150852
44 36 392366
44 38 2830840
44 43 7566879
44 45 2148641
44 47 4330935
44 48 2405848
44 51 7357860
44 56 1519289
44 58 4764889
44 62 8287606
44 64 9993369
44 65 4242516
44 66 4435784
44 67 301907
44 68 7466291
44 70 4212480
44 72 1144946
44 73 1829014
44 74 9865701
44 76 1026830
44 77 11379332
44 81 11532208
44 83 10893609
44 87 3997124
44 88 6831792
44 91 3343807
44 96 9341739
45 1 7403569
45 5 11588674
45 6 5045809
45 9 9717199
45 11 9937418
45 12 11404906
45 15 9386413
45 17 10042996
45 18 7673274
45 19 6890736
45 26 11435321
45 28 600921
45 29 4774843
45 32 11231118
45 34 9962836
45 36 7281152
45 37 6024663
45 38 2660269
45 39 7996655
45 40 3738934
45 41 2829282
45 43 7757088
45 44 7118443
45 47 677579
45 48 10201429
45 49 8764515
45 50 6621284
45 53 3241115
45 57 5741792
45 58 6031470
45 59 12156804
45 60 3606761
45 63 6183654
45 64 8785390
45 65 4121821
45 67 6164958
45 68 8771621
45 71 2167129
45 72 11579113
45 74 4197387
45 79 9376144
45 80 4532748
45 82 7291799
45 84 136191
45 86 4998014
45 87 280688
45 93 10451713
45 95 11547273
45 97 6214932
45 98 9493318
46 0 8156706
46 2 10995332
46 10 11394126
46 11 777971
46 14 1417231
46 15 2587622
46 16 4478758
46 18 461055
46 19 8994440
46 20 6958451
46 23 10432870
46 24 7930382
46 25 6784969
46 26 485593
46 27 1885321
46 29 9294057
46 30 9420768
46 34 11466187
46 35 7457604
46 36 10314353
46 40 985012
46 45 6359011
46 49 6911313
46 52 10670481
46 53 10356900
46 56 1535270
46 58 2722272
46 59 8714010
46 61 9022779
46 63 7175260
46 65 8877208
46 67 2569874
46 70 4314904
46 72 5862847
46 76 10336061
46 81 10152354
46 86 7835127
46 88 8522851
46 89 3548044
46 90 2069727
46 92 1019410
46 93 241109
46 94 4113679
46 96 4236284
46 98 2342217
46 99 473980
47 0 12024130
47 1 6602970
47 6 1376848
47 7 7293455
47 12 7077518
47 13 1328141
47 14 6776732
47 17 2022525
47 18 8351631
47 20 10764657
47 24 8344615
47 25 8959845
47 28 7102351
47 31 10762168
47 34 5585180
47 35 8090362
47 36 8669379
47 39 6664853
47 41 5084013
47 44 3334957
47 48 11540795
47 52 6845175
47 57 2023274
47 59 1297799
47 61 2532577
47 62 7339533
47 64 11534486
47 66 2691559
47 67 3313717
47 68 2770914
47 71 11651394
47 73 4088987
47 74 7248611
47 78 8996520
47 79 9555431
47 83 6558744
47 85 8605052
47 88 8347367
47 89 6510930
47 91 5296078
47 93 7079547
47 95 2512894
47 96 10038577
47 99 9440120
48 2 5551516
48 4 11337801
48 7 1743064
48 8 5270937
48 9 9645885
48 10 4354176
48 11 2456900
48 12 6099022
48 13 6255517
48 15 9051968
48 16 5469839
48 18 3252936
48 20 2858903
48 24 4609067
48 25 9411633
48 27 9961422
48 31 6388134
48 35 9427305
48 36 2007504
48 37 6579551
48 38 352505
48 39 11879795
48 44 4810596
48 47 8805856
48 49 6498501
48 50 3687910
48 51 3909529
48 52 3768565
48 54 3761903
48 56 1682574
48 59 3632501
48 60 2669090
48 62 8317243
48 66 3758514
48 69 6691637
48 70 224660
48 73 8633359
48 74 4573142
48 75 740938
48 77 10501235
48 79 3921511
48 82 9932272
48 84 1484078
48 85 6349468
48 86 10932419
48 87 10439364
48 88 3301705
48 90 11324986
48 92 8854502
48 93 6757381
48 95 4476825
48 96 4381574
48 98 4735045
48 99 1584626
49 1 10303318
49 2 3645530
49 4 1842080
49 5 3313542
49 6 4985841
49 7 9870469
49 8 4634952
49 9 729718
49 12 9018340
49 14 1521404
49 15 9545940
49 18 11698941
49 19 5346515
49 20 3505874
49 22 6620856
49 28 731898
49 29 5864569
49 30 9127866
49 33 4346109
49 35 3955913
49 38 1660909
49 40 72969
49 42 4464666
49 44 7528753
49 51 8170870
49 53 12190912
49 55 7789206
49 56 913400
49 57 7809654
49 59 863400
49 62 11672981
49 63 4169800
49 64 11522405
49 65 10554221
49 66 5445843
49 71 2161637
49 73 233927
49 75 7037766
49 76 8865956
49 79 5809521
49 80 10501783
49 82 2915352
49 83 9876617
49 87 9175726
49 88 7331517
49 90 161336
49 91 12112545
49 92 192574
49 93 10796911
49 97 82147
50 0 9773625
50 1 10585263
50 2 2207111
50 6 2141066
50 7 6126231
50 9 11888469
50 12 716291
50 13 3098091
50 15 4055383
50 16 5130359
50 17 3058358
50 20 2888823
50 22 11099344
50 26 7437066
50 28 2479470
50 31 12189395
50 32 3894902
50 34 5261861
50 37 457208
50 39 1917259
50 40 5886743
50 43 961219
50 44 698793
50 46 9359495
50 47 7159946
50 48 9344937
50 49 9335131
50 53 10016428
50 58 3521817
50 59 10662520
50 62 3590834
50 63 9908870
50 64 2167179
50 65 10730212
50 66 10682083
50 68 2754714
50 70 8852042
50 71 6743317
50 76 4942513
50 77 6675730
50 81 8525207
50 82 6204210
50 83 8431830
50 84 6883939
50 85 9762018
50 86 7580799
50 87 4930449
50 90 6769387
50 91 4481142
50 94 8259351
50 95 7319024
50 96 8584879
51 0 9984997
51 3 3321026
51 4 7335702
51 6 561474
51 8 4719933
51 11 4610618
51 12 9223094
51 14 2297805
51 17 9175296
51 19 10899212
51 22 3744754
51 24 6105666
51 26 99475
51 27 12185212
51 31 12190505
51 33 5910909
51 34 2480023
51 35 11058720
51 36 5664049
51 41 329475
51 42 4347036
51 45 9782959
51 46 9207558
51 53 6359676
51 54 6391514
51 56 11134462
51 59 6873449
51 64 9150273
51 65 2151774
51 67 10914792
51 68 1782408
51 69 938285
51 70 1801565
51 71 1426579
51 73 2811422
51 78 9349949
51 80 3645782
51 81 4702909
51 83 5932654
51 84 7112042
51 86 6037873
51 87 2132139
51 88 3407253
51 90 473825
51 92 3943044
51 96 9690048
51 99 7225600
52 6 11226564
52 7 8435287
52 11 6495321
52 14 9774295
52 16 9905494
52 18 7009157
52 19 7707219
52 20 10247733
52 23 11022081
52 28 1404597
52 30 8535108
52 32 10859794
52 34 2426563
52 37 1944850
52 38 4733964
52 42 1271389
52 45 1651786
52 47 1805171
52 49 9483966
52 54 638379
52 55 11467807
52 57 8224186
52 58 11427290
52 62 199591
52 66 6899390
52 72 3593489
52 73 8478698
52 75 10763996
52 76 55563
52 77 3727608
52 79 2307376
52 82 6277357
52 83 1679343
52 85 11150012
52 86 8937502
52 87 6690364
52 89 11076481
52 90 8665679
52 91 11839050
52 94 503285
52 95 8588771
52 96 8704219
52 99 6651963
53 2 8336924
53 4 1899631
53 6 1206394
53 7 3791857
53 10 6891613
53 12 11053015
53 13 6400617
53 14 6935826
53 15 10460500
53 16 3569184
53 17 699949
53 18 9109989
53 21 8734213
53 24 6787049
53 25 4256378
53 26 11395153
53 27 11182000
53 28 2066291
53 29 4735164
53 34 5371318
53 40 7823489
53 42 6374861
53 43 8033624
53 45 3144143
53 48 9678305
53 49 5791708
53 50 3849143
53 51 4805532
53 56 5272337
53 58 6455253
53 60 3691994
53 61 1960806
53 64 10110888
53 65 11652521
53 66 3331812
53 67 6002081
53 68 7346071
53 70 10222398
53 72 3179975
53 73 1110445
53 76 2253400
53 78 5957644
53 80 10038712
53 81 2646134
53 83 4305125
53 88 10731142
53 89 962982
53 91 2515739
53 93 4112289
53 94 10505188
53 97 5285940
53 98 473357
54 5 4178798
54 6 818153
54 8 5376035
54 9 1342786
54 10 11334809
54 11 10966878
54 15 8973530
54 18 24287
54 19 5973565
54 20 10108911
54 21 11930971
54 22 475358
54 25 7247186
54 28 1991557
54 32 468975
54 35 10994437
54 40 1349429
54 41 9261684
54 43 2719718
54 45 6535361
54 47 4584313
54 48 4377446
54 49 1693978
54 53 72831
54 57 12042657
54 60 10012445
54 64 10344165
54 65 9413278
54 67 721702
54 68 4009308
54 69 1790288
54 70 5806233
54 71 8525050
54 72 4971891
54 76 6354182
54 77 12233289
54 78 209920
54 83 9296674
54 84 5976617
54 87 6099566
54 88 474161
54 92 11195140
54 96 5304054
54 97 11401151
54 98 2783436
54 99 119720
55 0 1720626
55 4 11084868
55 7 11548299
55 8 5179245
55 9 7731332
55 10 4890868
55 12 395779
55 13 10348528
55 14 6869396
55 15 11767086
55 16 7912206
55 17 12243383
55 18 4845817
55 19 5554779
55 20 1514699
55 29 2351740
55 30 10459777
55 33 11328458
55 34 8744701
55 36 5401484
55 39 901204
55 40 1165852
55 42 5370070
55 43 8792357
55 44 11967243
55 45 7894343
55 46 4936869
55 50 8718255
55 53 4443411
55 54 4907819
55 56 6960652
55 57 592883
55 62 5787161
55 66 10172076
55 67 7226546
55 68 1394484
55 70 3038588
55 73 6733924
55 74 11718961
55 81 1431676
55 84 10919640
55 85 1272096
55 87 7098909
55 90 8519943
55 91 940920
55 93 3866379
55 95 11344108
55 96 10577307
55 97 8426479
55 98 604188
56 0 5154390
56 1 8015140
56 2 9606402
56 5 2406178
56 6 1394204
56 8 9174889
56 9 10843750
56 10 8681292
56 11 4364678
56 12 3115342
56 17 4091832
56 18 5549318
56 19 8589025
56 20 10774176
56 22 11493778
56 25 9706861
56 27 3479351
56 28 2944852
56 29 1909144
56 30 10708572
56 32 7112331
56 33 4958822
56 36 10178073
56 37 3699414
56 39 10395999
56 41 3473988
56 42 7934193
56 43 5919065
56 44 7223342
56 48 1742835
56 51 6893136
56 53 7660783
56 55 2914216
56 57 10626665
56 58 3627065
56 59 11761101
56 60 3983692
56 61 5737737
56 63 10956016
56 64 10762131
56 65 4721084
56 71 153986
56 74 3137958
56 76 6940128
56 78 5716099
56 79 7911485
56 80 5391030
56 82 1337461
56 84 4361995
56 88 7304106
56 89 8367002
56 90 10809883
56 91 10992934
56 92 6539131
56 93 10126891
56 95 6510977
56 97 2484290
56 98 4429277
57 0 5692720
57 2 9363280
57 3 3731109
57 4 4236431
57 6 5505271
57 13 3620101
57 14 4852101
57 15 10137650
57 20 11506587
57 24 8451683
57 25 8891922
57 29 1988400
57 31 5259979
57 34 10530038
57 37 5378150
57 39 9803147
57 40 10801945
57 42 2402537
57 43 10127419
57 45 8098201
57 46 994912
57 52 1889521
57 53 1313306
57 54 6995292
57 60 6444013
57 62 11787611
57 65 10532313
57 66 8194119
57 73 1947853
57 75 9243410
57 76 990989
57 77 4050201
57 78 7303884
57 79 2377134
57 80 4243981
57 81 5846122
57 82 11018659
57 83 9771939
57 85 1693881
57 89 10297285
57 94 12025626
57 99 2841536
58 1 5898801
58 3 467216
58 4 7663692
58 5 10427052
58 8 3053618
58 10 11146240
58 11 11179602
58 12 10922804
58 13 8456757
58 14 7258465
58 15 615356
58 17 9182042
58 19 763995
58 20 4451782
58 25 3950227
58 27 433155
58 28 10501702
58 29 4535241
58 30 7176659
58 32 9454601
58 36 9189856
58 40 3405146
58 42 7488900
58 43 2891797
58 44 7758490
58 46 11603388
58 47 8211469
58 51 6124034
58 53 11010744
58 55 9466742
58 57 145395
58 59 5423029
58 60 10491452
58 61 2701108
58 62 5624873
58 64 6279258
58 65 9111101
58 69 7640149
58 70 4163156
58 73 1399180
58 74 9237970
58 76 7138018
58 77 2282503
58 78 3022080
58 84 4828178
58 85 8323804
58 87 3334890
58 89 3726748
58 91 6985058
58 92 12293
58 93 11880791
58 94 3244826
58 96 7084387
59 2 5999467
59 3 6629157
59 6 11791211
59 8 5217879
59 9 2501815
59 11 1611225
59 17 3552548
59 18 173962
59 22 7923735
59 23 11033813
59 24 9352580
59 25 1732390
59 26 5724807
59 30 5172901
59 31 5317408
59 32 2919226
59 35 7101017
59 36 9445959
59 39 286829
59 40 7488639
59 41 3756952
59 42 4751606
59 44 4978827
59 45 612358
59 46 7751161
59 47 3966323
59 49 8550101
59 50 4797156
59 51 7160331
59 52 2033376
59 53 7192397
59 54 6364788
59 55 6751926
59 60 4842031
59 64 6548250
59 65 6647595
59 68 6297236
59 71 6631254
59 73 11088242
59 74 7844576
59 76 8257859
59 77 10909782
59 79 3838808
59 80 10357834
59 88 8025548
59 90 878996
59 92 6029072
60 0 10061267
60 1 2710345
60 3 4041205
60 5 2929331
60 7 5177244
60 11 8724646
60 14 11432754
60 15 10111564
60 17 3002131
60 20 5727232
60 21 8217974
60 24 741069
60 25 6559869
60 30 4689425
60 31 8943893
60 33 2563352
60 36 6172888
60 37 8180423
60 38 1864260
60 40 3598645
60 42 6920134
60 47 1527737
60 48 10895146
60 49 11770491
60 51 7715978
60 52 5843776
60 53 5000804
60 55 10001643
60 57 11945511
60 58 11210948
60 59 10920872
60 61 6317207
60 64 8414314
60 66 2043657
60 67 8897130
60 70 4855874
60 71 5524412
60 72 7790761
60 73 2761593
60 75 4094792
60 76 1055841
60 77 7559925
60 82 3954033
60 83 2291926
60 84 9925413
60 86 785400
60 87 6192076
60 90 9970446
60 91 11634415
60 92 3949820
60 99 9551664
61 1 2549596
61 2 660327
61 3 11422679
61 4 4509003
61 5 756663
61 9 2743546
61 10 10075946
61 11 2467794
61 15 9892190
61 16 12071622
61 18 4719807
61 19 4249920
61 21 4414265
61 22 2946724
61 23 10062569
61 24 1037024
61 25 9226659
61 26 9926312
61 30 7355533
61 36 6993411
61 37 9101798
61 39 8509052
61 42 243455
61 49 6969307
61 50 9412825
61 51 6367978
61 56 6101693
61 59 11111465
61 60 5281631
61 64 3163808
61 65 7245627
61 67 5599407
61 69 11005465
61 71 10679976
61 72 429446
61 75 5906889
61 76 1567722
61 77 2989982
61 79 9097942
61 82 3106855
61 85 10271193
61 89 6464184
61 90 11029397
61 93 4521630
61 97 11237127
62 0 375470
62 1 9491858
62 3 9363755
62 7 1095285
62 10 5681111
62 11 8182862
62 12 8467114
62 14 5934013
62 16 2532858
62 17 4816812
62 19 2100440
62 24 10439095
62 25 5294482
62 27 4605235
62 29 5521091
62 30 5297114
62 31 1047363
62 35 4231593
62 37 2900140
62 39 11155043
62 40 7441188
62 43 5805572
62 44 3929187
62 46 462151
62 47 601530
62 48 719630
62 50 10989561
62 52 2655462
62 54 4111221
62 56 8453148
62 57 3197734
62 58 201616
62 60 5708363
62 64 4665282
62 66 5306600
62 72 50913
62 73 12048297
62 75 3892013
62 76 2256019
62 80 7477009
62 82 1234479
62 83 238706
62 86 4043325
62 88 541703
62 96 8854283
63 1 9648550
63 2 3149899
63 3 6797613
63 4 11278115
63 7 11150727
63 11 11552542
63 12 9680883
63 14 7701235
63 15 9394378
63 16 6267995
63 18 4070166
63 25 4110808
63 26 7821553
63 29 6951431
63 30 10904618
63 32 4680166
63 35 6198489
63 36 6939783
63 41 5026540
63 42 1420297
63 44 2106147
63 45 1784571
63 47 5683212
63 49 3804210
63 51 9700825
63 54 9208980
63 57 1788231
63 58 3921145
63 62 11377634
63 66 3307894
63 70 6623745
63 72 23817
63 73 1659654
63 74 9073341
63 75 2054946
63 78 11476547
63 80 3517207
63 82 6900273
63 84 8971918
63 85 1511207
63 89 992546
63 90 1355714
63 91 942981
63 93 5957008
63 94 1162916
63 96 2817678
63 97 1777003
63 99 4296493
64 1 3594185
64 2 11939430
64 4 5841540
64 8 11763394
64 9 9445710
64 11 2437656
64 13 8402432
64 15 3570556
64 17 8394625
64 18 5786387
64 19 1941342
64 20 6058086
64 21 11334617
64 22 11876782
64 23 5239758
64 24 10112901
64 30 7017162
64 33 11563298
64 35 10892179
64 43 2977043
64 44 465502
64 45 6148785
64 46 1384195
64 49 9831969
64 50 3561134
64 51 9496702
64 52 11600881
64 53 5796257
64 55 9140995
64 57 10469110
64 58 7975412
64 61 9919903
64 62 614451
64 63 2379488
64 65 9047764
64 66 9351574
64 67 12174623
64 68 7254654
64 69 7675283
64 70 4262448
64 71 10949217
64 72 1998731
64 73 1936507
64 74 8866234
64 77 5061174
64 78 5676813
64 80 6091465
64 82 6570516
64 83 6061942
64 84 2718522
64 86 6083223
64 91 5364988
64 93 1644964
65 0 8800860
65 3 8444722
65 4 4814354
65 5 5603732
65 6 12098015
65 8 4791912
65 10 6921038
65 11 5366691
65 13 9695538
65 15 10027405
65 18 2162959
65 20 4570657
65 21 3700445
65 22 1085494
65 23 7492809
65 24 1925253
65 26 4287760
65 29 7975594
65 30 11262645
65 33 8968907
65 37 11853776
65 38 3780282
65 39 4808607
65 42 7809269
65 43 8332451
65 48 444592
65 49 2101774
65 51 10818583
65 53 3329463
65 57 7154377
65 58 1954451
65 59 10841805
65 60 2283962
65 62 5569312
65 63 717443
65 64 1125431
65 66 6818521
65 67 7535637
65 69 10117328
65 71 7285901
65 77 5095443
65 78 4049249
65 79 11692153
65 81 11399998
65 83 5684804
65 85 11981315
65 89 3329658
65 93 10491871
65 94 11337088
65 95 6190855
65 97 5435978
65 98 5725050
65 99 3697549
66 1 2917025
66 2 6116122
66 5 4464895
66 8 3564749
66 10 6216562
66 11 4737414
66 12 4934557
66 13 9003426
66 16 11654592
66 17 12048849
66 18 10016828
66 19 5217314
66 21 5993583
66 23 6978968
66 24 2673804
66 25 5097762
66 28 1279779
66 29 11944038
66 31 6660949
66 32 1113322
66 35 2161424
66 36 11394
66 39 9766012
66 40 4942928
66 41 6381604
66 45 1189325
66 46 10781789
66 49 7389528
66 50 6706361
66 51 7331972
66 52 3293732
66 53 9293169
66 54 11328118
66 55 11464035
66 59 9567887
66 62 1096463
66 63 6932869
66 64 5134854
66 65 12171303
66 68 11722712
66 70 8504010
66 71 3842110
66 72 8605019
66 73 752112
66 77 7453701
66 78 2743875
66 79 9864841
66 84 3720718
66 86 2956098
66 88 9919422
66 90 9318577
66 94 2014502
66 96 3831334
66 97 11351264
66 98 1482526
67 1 303189
67 3 4906617
67 4 9880746
67 5 1661666
67 8 7597274
67 10 10132262
67 14 8233344
67 15 577186
67 16 5045444
67 17 9538431
67 18 3260478
67 23 1995661
67 24 743527
67 25 6807096
67 27 3317887
67 28 9269974
67 29 4061470
67 33 8057328
67 38 5083595
67 39 10190614
67 41 6581789
67 42 10926440
67 43 12201060
67 46 8360347
67 47 8106375
67 49 10544953
67 51 11364395
67 55 3824328
67 57 10234083
67 58 8511116
67 59 4908115
67 60 7752123
67 68 11676346
67 71 1777786
67 72 8657406
67 74 6796351
67 75 10265767
67 76 1129418
67 79 9432996
67 80 3833850
67 81 504426
67 83 9627179
67 84 11729811
67 86 1823028
67 89 1242733
67 91 4651792
67 95 6113986
68 0 3541733
68 3 10044601
68 4 6671116
68 6 2244704
68 11 10770229
68 12 1330623
68 13 481657
68 14 11288050
68 15 3106340
68 17 1487384
68 19 2395214
68 24 7816376
68 25 5934345
68 27 6487494
68 28 1204800
68 29 11670322
68 31 7485012
68 32 12151649
68 33 9346923
68 35 504599
68 37 10114931
68 38 6812329
68 43 3189009
68 44 1585816
68 47 5270893
68 49 10885997
68 54 9956457
68 60 2281640
68 61 8979234
68 64 3691863
68 65 2492092
68 66 9486850
68 67 9732670
68 72 9855670
68 75 6819538
68 77 3658393
68 79 9260841
68 81 7043406
68 82 5709311
68 83 7293827
68 86 7692603
68 88 4680052
68 90 8073235
68 92 9425908
68 94 8971386
68 97 11287949
68 98 11199167
68 99 4656427
69 0 1476248
69 2 7856137
69 3 11451742
69 7 12100574
69 11 4968631
69 12 1470955
69 13 11309533
69 15 4818810
69 16 5553904
69 18 2270776
69 19 2456871
69 20 6788723
69 23 7944241
69 24 8174370
69 25 374219
69 31 1714957
69 32 7256712
69 34 3935351
69 35 5662713
69 38 5455920
69 40 2468953
69 41 10206785
69 42 8007249
69 46 9060744
69 47 9391697
69 53 9067305
69 54 9374681
69 55 3123817
69 57 1781881
69 59 9553068
69 60 8753268
69 63 10515716
69 67 217333
69 70 7895836
69 71 9816784
69 72 8514039
69 74 1094379
69 76 3232036
69 77 6134143
69 78 7483025
69 79 2059762
69 80 6960614
69 84 10557361
69 85 6244648
69 87 9038531
69 91 5128114
69 92 11260535
69 93 11148610
69 95 5394766
69 96 8115516
69 97 110194
69 98 2267164
69 99 1043318
70 2 5009223
70 4 1853797
70 5 7437927
70 7 8815928
70 8 132624
70 10 6857544
70 11 9489210
70 12 10321853
70 15 9655415
70 16 4761015
70 21 3587675
70 24 4181017
70 26 4134897
70 27 4158019
70 29 7866120
70 30 6751423
70 32 925605
70 33 2572880
70 37 2412754
70 40 436026
70 44 1544310
70 45 6373737
70 46 7613312
70 48 7920855
70 50 5179476
70 54 5654598
70 55 6646077
70 56 9770150
70 57 5404809
70 58 10868867
70 61 7843064
70 64 11567290
70 65 9646937
70 69 1972002
70 72 8870087
70 73 5265329
70 75 11461545
70 78 6146237
70 79 1534352
70 80 7278974
70 81 82133
70 85 3046555
70 86 2775923
70 91 11475847
70 93 8462464
70 94 7105654
70 96 7349870
70 97 5857186
70 98 10271703
70 99 4998776
71 0 6136614
71 1 3256051
71 2 2072298
71 3 6073172
71 4 8946107
71 6 4511742
71 7 12107589
71 10 6985663
71 11 10325123
71 14 10885496
71 16 931462
71 19 3559697
71 20 1408827
71 25 6284422
71 26 11144536
71 28 8830912
71 29 2543071
71 30 9383915
71 33 5145869
71 34 9956975
71 35 4166361
71 38 11336962
71 40 4885605
71 41 10980306
71 42 3348802
71 43 11288905
71 46 3008108
71 48 5669349
71 49 8713307
71 51 2538908
71 54 44998
71 55 12016613
71 60 6125158
71 61 2383555
71 62 1217410
71 63 7233455
71 64 2541872
71 66 3124408
71 68 3875690
71 69 9332577
71 70 10678019
71 72 917193
71 75 2855613
71 77 224272
71 78 7299617
71 79 9880759
71 83 8517146
71 85 6486291
71 86 8608178
71 87 3696447
71 88 1495656
71 89 9084835
71 90 6933542
71 91 8867827
71 96 400150
